Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
17084,The Nightmare of Druaga: Fushigino Dungeon,PS2,2004,Role-Playing,Namco  ,Arika  ,6.4,,0.03,0.02,,0.01,0.05
17085,Period Cube ~Shackles of Amadeus~,PSV,2017,Simulation,Aksys Games  ,Idea Factory  ,,,0.02,,0.03,0.01,0.05
17086,Lucha Libre AAA: Heroes del Ring,X360,2010,Fighting,Konami  ,Immersion Software & Graphics  ,,,0.05,,,0.0,0.05
17087,Carnival Games,PS4,2018,Party,2K Games  ,Cat Daddy Games  ,,,0.04,,,0.01,0.05
17088,Rodea the Sky Soldier,3DS,2015,Action-Adventure,NIS America  ,Kadokawa Games  ,,,0.04,0.0,,0.01,0.05
17089,Virtua Striker 2002,GC,2002,Sports,Sega  ,Amusement Vision  ,6.6,,0.01,0.0,0.03,0.0,0.05
17090,Princess on Ice,DS,2008,Sports,Aksys Games  ,Arc System Works  ,,,0.04,0.01,,0.0,0.05
17091,SingStar Mallorca Party,PS3,2009,Misc,Sony Computer Entertainment  ,SCEE London Studio  ,,,,0.04,,0.01,0.05
17092,My Horse & Me: Riding for Gold,Wii,2009,Sports,Atari  ,Tate Interactive  ,,,0.04,0.01,,0.0,0.05
17093,Yakuza 3,PS4,2018,Action-Adventure,Sega  ,Sega  ,,,,,0.05,,0.05
17094,Hatsune Miku: Project Diva Future Tone DX,PS4,2017,Misc,Sega  ,Sega  ,,,,,0.05,,0.05
17095,Fate/Unlimited Codes Portable,PSP,2009,Fighting,Capcom  ,Eighting  ,7.6,,,,0.05,,0.05
17096,Major Minor's Majestic March,Wii,2009,Misc,Majesco  ,NanaOn-Sha  ,4.5,,0.05,0.0,,0.0,0.05
17097,Starblood Arena,PS4,2017,Shooter,Sony Interactive Entertainment  ,WhiteMoon Dreams  ,,,0.04,,,0.01,0.05
17098,Pro Evolution Soccer 2019,XOne,2018,Sports,Konami  ,Konami  ,,,0.02,0.02,,0.0,0.05
17099,Aliens in the Attic,DS,2009,Action,Playlogic Game Factory  ,Playlogic Game Factory  ,,,0.05,0.0,,0.0,0.05
17100,Game no Kanzume Vol 2,SCD,1994,Misc,Sega  ,Unknown  ,,,,,0.05,0.0,0.05
17101,Hellblade: Senua's Sacrifice,PS4,2018,Action-Adventure,505 Games  ,Ninja Theory  ,8.3,,0.03,0.01,,0.01,0.05
17102,Little Nightmares,NS,2018,Platform,Bandai Namco Entertainment  ,Tarsier Studios  ,,,,0.02,0.03,0.0,0.05
17103,Disney's PK: Out of the Shadows,GC,2002,Platform,Ubisoft  ,Ubisoft  ,4.0,,0.04,0.01,,0.0,0.05
17104,Bubsy: The Woolies Strike Back,PS4,2017,Platform,Accolade  ,Black Forest Games  ,,,0.04,,,0.01,0.05
17105,Jojo no Kimyou na Bouken: Phantom Blood,PS2,2006,Action,Bandai  ,Anchor Entertainment  ,,,,,0.05,,0.05
17106,Strange Brigade,XOne,2018,Shooter,Rebellion Developments  ,Rebellion Developments  ,,,0.04,0.01,,0.01,0.05
17107,The Idolmaster 2,X360,2011,Simulation,Namco Bandai  ,Bandai Namco Games  ,,,,,0.05,,0.05
17108,Myth Makers: Orbs of Doom,Wii,2007,Puzzle,Bold Games  ,Data Design Interactive  ,,,0.05,0.0,,0.0,0.05
17109,Power Drome,PS2,2004,Racing,Mud Duck Productions  ,Argonaut Games  ,,,0.03,0.02,,0.01,0.05
17110,Dreamer Series: Puppy Trainer,DS,2008,Simulation,DreamCatcher Interactive  ,DreamCatcher Interactive  ,,,0.05,,,0.0,0.05
17111,IL-2 Sturmovik: Cliffs of Dover,PC,2011,Simulation,Ubisoft  ,1C: Maddox Games  ,5.0,,,0.05,,0.01,0.05
17112,Pro Yakyuu Spirits 5 Kanzenban,PS2,2008,Sports,Konami  ,PawaPuro Production  ,,,,,0.05,,0.05
17113,MorphX,X360,2010,Shooter,505 Games  ,Buka Entertainment  ,,,0.05,0.0,,0.0,0.05
17114,Samantha Swift and the Hidden Roses of Athena,DS,2010,Adventure,Mumbo Jumbo  ,MumboJumbo  ,,,0.04,0.01,,0.0,0.05
17115,Shin Sangoku Musou 5 Special,PSP,2009,Action,KOEI  ,Omega Force  ,,,,,0.05,,0.05
17116,Gran Turismo / Motor Toon Grand Prix 2,PS,2003,Racing,Sony Computer Entertainment  ,Various  ,,,0.03,0.02,,0.0,0.05
17117,Otogi 2: Immortal Warriors,XB,2004,Action,Sega  ,From Software  ,,,0.04,0.01,,0.0,0.05
17118,Pony Friends: Mini Breeds Edition,DS,2008,Simulation,Eidos Interactive  ,Tantalus Interactive  ,,,0.05,,,0.0,0.05
17119,Legend of Kay,PS2,2005,Action,Capcom  ,Neon Studios  ,7.2,,0.03,0.02,,0.01,0.05
17120,Scribblenauts Mega Pack,NS,2018,Adventure,Warner Bros. Interactive Entertainment  ,Shiver Games  ,,,0.05,,,0.01,0.05
17121,Piglet's Big Game,GC,2003,Platform,Gotham Games  ,Doki Denki  ,,,0.04,0.01,,0.0,0.05
17122,Civilization Beyond Earth: Rising Tide,PC,2015,Strategy,2K Games  ,Firaxis Games  ,,,,0.05,,0.0,0.05
17123,Super Heroine Chronicle,PSV,2014,Misc,Namco Bandai Games  ,Banpresto  ,,,,,0.05,,0.05
17124,Hunted: The Demon's Forge,PC,2011,Role-Playing,Bethesda Softworks  ,InXile Entertainment  ,6.1,,0.03,0.01,,0.0,0.05
17125,4 Elements,PC,2009,Puzzle,eGames  ,Playrix Entertainment  ,,,,0.04,,0.01,0.05
17126,Agatha Christie's The ABC Murders,XOne,2016,Adventure,Unfinished Pixel  ,Artefacts Studio  ,,,0.04,0.0,,0.01,0.05
17127,Fallout: Brotherhood of Steel,XB,2004,Role-Playing,Interplay  ,Interplay  ,,,0.04,0.01,,0.0,0.05
17128,"Love, Election and Chocolate Portable",PSP,2012,Visual Novel,Kadokawa Shoten  ,ASCII Media Works  ,,,,,0.05,,0.05
17129,Strawberry Shortcake: Strawberryland Games,DS,2006,Action,Game Factory  ,Gorilla Systems  ,,,0.05,0.0,,0.0,0.05
17130,IndyCar Series,XB,2003,Racing,Codemasters  ,Brain in a Jar  ,,,0.04,0.01,,0.0,0.05
17131,Ultra Bust-A-Move,XB,2004,Puzzle,Majesco  ,Taito Corporation  ,,,0.04,0.01,,0.0,0.05
17132,Mortal Kombat X,PC,2015,Fighting,Warner Bros. Interactive Entertainment  ,NetherRealm Studios  ,,,0.01,0.04,,0.0,0.05
17133,Rally Fusion: Race of Champions,XB,2002,Racing,Activision  ,Climax Group  ,,,0.04,0.01,,0.0,0.05
17134,Piglet's Big Game,GBA,2003,Platform,THQ  ,Doki Denki  ,,,0.04,0.01,,0.0,0.05
17135,Hero Bank 2,3DS,2014,Role-Playing,Sega  ,Sega  ,,,,,0.05,,0.05
17136,Mr Bean's Wacky World of Wii,Wii,2009,Adventure,Blast! Entertainment Ltd  ,Blast Games  ,,,,0.05,,0.0,0.05
17137,Ski Region Simulator 2012,PC,2011,Simulation,Giants Software  ,Giants Software  ,,,,0.05,,0.01,0.05
17138,Pinball Hall of Fame: The Gottlieb Collection,GC,2005,Misc,Crave Entertainment  ,FarSight Studios  ,,,0.04,0.01,,0.0,0.05
17139,TrackMania Turbo: Build to Race,DS,2011,Racing,DreamCatcher Interactive  ,Firebrand Games  ,,,0.02,0.02,,0.0,0.05
17140,Ferrari F355 Challenge,PS2,2002,Racing,Sega  ,Sega-AM2  ,,,0.03,0.02,,0.01,0.05
17141,Sherlock Holmes: Crimes & Punishments,X360,2014,Adventure,Focus Home Interactive  ,Frogwares  ,,,0.03,0.02,,0.0,0.05
17142,Metal Slug Anthology,PSP,2007,Shooter,SNK Playmore  ,Terminal Reality  ,,,0.02,0.0,0.02,0.01,0.05
17143,Kamen Rider: Dragon Knight,DS,2009,Fighting,D3 Publisher  ,Natsume  ,,,0.05,0.0,,0.0,0.05
17144,Tiny Toon Adventures: Toonenstein - Dare to Scare,PS,1999,Action,Vatical Entertainment  ,Terraglyph Interactive Studios  ,,,0.03,0.02,,0.0,0.05
17145,Captain America: Super Soldier,DS,2011,Action,Sega  ,Sega  ,,,0.05,,,0.0,0.05
17146,Nitroplus Blasterz: Heroines Infinite Duel,PS4,2016,Fighting,Xseed Games  ,Examu Inc.  ,,,0.01,0.01,0.03,0.0,0.05
17147,TNA iMPACT: Cross the Line,PSP,2010,Fighting,SouthPeak Interactive  ,Point of View  ,3.5,,0.05,0.0,,0.0,0.05
17148,TV Anime: Fairy Tale Gekitou! Madoushi Kessen,DS,2010,Fighting,Hudson Soft  ,Hudson Soft  ,,,,,0.05,,0.05
17149,Nobunaga's Ambition: Sphere of Influence,PS4,2015,Strategy,Tecmo Koei  ,Koei  ,,,0.04,,,0.01,0.05
17150,Mobile Suit Gundam Unicorn,PS3,2012,Action,Namco Bandai Games  ,From Software  ,,,,,0.05,,0.05
17151,Shifters,PS2,2002,Adventure,3DO  ,3DO  ,,,0.03,0.02,,0.01,0.05
17152,The BIGS 2,DS,2009,Sports,2K Sports  ,Blue Castle Games  ,,,0.05,,,0.0,0.05
17153,RPG Tsukuru DS,DS,2010,Role-Playing,Enterbrain  ,Enterbrain  ,,,,,0.05,,0.05
17154,Dramatic Dungeon: Sakura Wars - Kimi Arugatame,DS,2008,Role-Playing,Sega  ,Neverland  ,,,,,0.05,,0.05
17155,The Mysterious Case of Dr. Jekyll and Mr. Hyde,DS,2011,Adventure,O-Games  ,O-Games  ,,,0.02,0.03,,0.0,0.05
17156,Brothers: A Tale of Two Sons,XOne,2015,Adventure,505 Games  ,Starbreeze Studios  ,,,0.04,0.01,,0.01,0.05
17157,Sacred 3,X360,2014,Role-Playing,Deep Silver  ,Keen Games  ,,,0.03,0.02,,0.0,0.05
17158,The Long Dark,PS4,2018,Simulation,Skybound Games  ,Hinterland Studio Inc.  ,,,0.04,,,0.01,0.05
17159,Imagine Animal Doctor Care Center,DS,2010,Simulation,Ubisoft  ,Virtual Toys  ,,,0.05,,,0.0,0.05
17160,Buck Rogers: Countdown to Doomsday,All,1990,Role-Playing,Strategic Simulations  ,Strategic Simulations  ,,,,,,,
17161,Jewel Master: Cradle of Persia,DS,2014,Puzzle,Rising Star Games  ,Rising Star Games  ,,,,0.05,,0.0,0.05
17162,Lagoon,SNES,1991,Role-Playing,Kemco  ,Zoom Inc.  ,,,,,0.05,0.0,0.05
17163,New Tokyo Legacy: Operation Babel,PSV,2017,Role-Playing,NIS America  ,Experience Inc.  ,,,0.01,0.0,0.04,0.0,0.05
17164,Imagine: Party Planner,DS,2010,Simulation,Ubisoft  ,Ubisoft  ,,,0.05,0.0,,0.0,0.05
17165,Saint Seiya: Soldiers' Soul,PS3,2015,Fighting,Namco Bandai Games  ,Namco Bandai Games  ,,,,,0.05,,0.05
17166,Back to the Future: The Game,Wii,2011,Adventure,Telltale Games  ,Telltale Games  ,7.0,,0.05,0.0,,0.0,0.05
17167,Nanostray 2,DS,2008,Shooter,Majesco  ,Shin'en GmbH  ,,,0.03,0.01,,0.0,0.05
17168,Air Traffic Chaos,DS,2008,Simulation,Majesco  ,TechnoBrain  ,6.8,,0.05,0.0,,0.0,0.05
17169,Trick x Logic: Season 1,PSP,2010,Adventure,Sony Computer Entertainment  ,ChunSoft  ,,,,,0.05,,0.05
17170,Mawashite Tsunageru Touch Panic,DS,2006,Puzzle,Nintendo  ,Aki Corporation  ,,,,,0.05,,0.05
17171,Monster! Bass Fishing,GBA,2004,Sports,AIA  ,Awesome Developments  ,,,0.04,0.01,,0.0,0.05
17172,Sigma Star Saga,GBA,2005,Role-Playing,Namco  ,WayForward Technologies  ,,4.0,0.04,0.01,,0.0,0.05
17173,Child of Light,PS4,2014,Role-Playing,Ubisoft  ,Ubisoft Montreal  ,,,,0.01,0.04,0.0,0.05
17174,Winning Post 7 2010,PSP,2010,Sports,Tecmo Koei  ,Tecmo Koei Games  ,,,,,0.05,,0.05
17175,Phantasy Star Online 2 Episode 4: Deluxe Package,PS4,2017,Role-Playing,Sega  ,Sega  ,,,,,0.05,,0.05
17176,Saints Row: Gat out of Hell,PS4,2015,Action,Deep Silver  ,Volition Inc.  ,,,,0.04,,0.01,0.05
17177,Batman: Gotham City Racer,PS,2001,Racing,Ubisoft  ,Sinister Games  ,,,0.03,0.02,,0.0,0.05
17178,Sengoku Basara X,PS2,2008,Fighting,Capcom  ,Arc System Works  ,,,,,0.05,,0.05
17179,DoDonPachi Resurrection,X360,2011,Shooter,Rising Star   ,Cave  ,,,,0.04,,0.01,0.05
17180,Little Dragons Café,PS4,2018,Simulation,Aksys Games  ,Aksys Games  ,,,0.03,,0.01,0.01,0.05
17181,Werewolves Within,PS4,2016,Misc,Ubisoft  ,Ubisoft  ,,,0.04,,,0.01,0.05
17182,Pet Pals: New Leash on Life,DS,2010,Simulation,Destineer  ,Legacy Interactive  ,,,0.05,,,0.0,0.05
17183,Demon Gaze 2,PS4,2017,Role-Playing,NIS America  ,Experience Inc.  ,,,0.04,,,0.01,0.05
17184,Hysteria Hospital: Emergency Ward,Wii,2009,Action,O-Games  ,Gameinvest  ,,,0.05,0.0,,0.0,0.05
17185,Doraemon: Nobita no Kyouryuu 2006 DS,DS,2006,Role-Playing,Sega  ,Epoch  ,,,,,0.05,,0.05
17186,Nobunaga?s Ambition: Sphere of Influence ? Ascension,PS3,2016,Strategy,Tecmo Koei  ,Koei Tecmo Games  ,,,,,0.05,,0.05
17187,Ontamarama,DS,2007,Action,Atlus  ,Unknown  ,,,0.05,,,0.0,0.05
17188,DokiDoki Majo Shinpan!,DS,2007,Adventure,SNK Playmore  ,SNK Playmore Corporation  ,,,,,0.05,,0.05
17189,Starry * Sky: In Spring - PSP Edition,PSP,2010,Adventure,Asgard  ,Asgard  ,,,,,0.05,,0.05
17190,Suspect,PC,1984,Adventure,Infocom  ,"Infocom, Inc.  ",,,,,,,
17191,Dokapon Journey,DS,2009,Role-Playing,Atlus  ,Suzak  ,,,0.05,,,0.0,0.05
17192,FIFA Soccer 2004,GBA,2003,Sports,EA Sports  ,Exient Entertainment  ,8.5,,0.04,0.01,,0.0,0.05
17193,Armored Core: Formula Front Extreme Battle,PSP,2005,Simulation,Agetec  ,From Software  ,6.7,,0.05,,,0.0,0.05
17194,Collar x Malice,PSV,2017,Action,Aksys Games  ,Idea Factory  ,,,0.01,,0.03,0.01,0.05
17195,Downforce,PS2,2002,Racing,Titus  ,SmartDog  ,,,0.03,0.02,,0.01,0.05
17196,Little Busters! Converted Edition,PS2,2009,Adventure,Prototype  ,Key  ,,,,,0.05,,0.05
17197,The Bureau: XCOM Declassified,PC,2013,Shooter,2K Games  ,2K Marin  ,,,,0.05,,0.0,0.05
17198,Need for Speed (2015),PC,2016,Racing,Electronic Arts  ,Ghost Games  ,,,,0.05,,0.0,0.05
17199,The Elder Scrolls Online: Morrowind,PC,2017,MMO,Bethesda Softworks  ,ZeniMax Online Studios  ,,,0.02,0.03,,0.0,0.05
17200,Wicked Monster Blast!,Wii,2011,Shooter,Valcon Games  ,"Corecell Technology Co.,Ltd.  ",,,0.04,0.0,,0.0,0.05
17201,Disney's Party,GC,2003,Misc,Electronic Arts  ,Neverland Company  ,4.4,,0.04,0.01,,0.0,0.05
17202,Kart Racer,Wii,2009,Racing,Nordic Games  ,Brain in a Jar  ,,,0.03,0.01,,0.0,0.05
17203,Tennis no Oji-Sama: 2005 Crystal Drive,DS,2004,Sports,Konami  ,Konami  ,,,,,0.05,,0.05
17204,Summon Night X: Tears Crown,DS,2009,Role-Playing,Namco Bandai  ,Flight-Plan  ,,,,,0.05,,0.05
17205,Max & the Magic Marker,DS,2011,Platform,Unknown  ,Press Play  ,,,,0.05,,0.0,0.05
17206,Sam & Max: Beyond Time and Space,Wii,2010,Adventure,Atari  ,Telltale Games  ,,,0.05,,,0.0,0.05
17207,Taiho Shichauzo!,PS,2001,Adventure,Pioneer LDC  ,Pioneer LDC  ,,,,,0.05,0.0,0.05
17208,Phantom Crash,XB,2002,Simulation,Phantagram  ,Genki  ,,,0.03,0.01,0.01,0.0,0.05
17209,Yanya Caballista: City Skater,PS2,2001,Sports,KOEI  ,Cave  ,,,0.02,0.02,,0.01,0.05
17210,Golf Club 2019,XOne,2018,Sports,2K Games  ,HB Studios  ,,,0.05,,,0.01,0.05
17211,Expendable,PS,2000,Action,Infogrames  ,Rage Software  ,,,0.03,0.02,,0.0,0.05
17212,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,DS,2005,Adventure,Activision  ,Humagade  ,,,0.05,,,0.0,0.05
17213,rain,PS3,2013,Action-Adventure,Sony Computer Entertainment  ,PlayStation C.A.M.P.!  ,,,,,0.05,,0.05
17214,The Idolmaster: Gravure For You! Vol. 2,PS3,2011,Misc,Namco Bandai  ,Namco Bandai  ,,,,,0.05,,0.05
17215,Arthur! Ready to Race,PS,2000,Racing,The Learning Company  ,Mattel  ,,,0.03,0.02,,0.0,0.05
