Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
59074,Hidden Through Time 2: Myths & Magic,XS,N/A,Adventure,Unknown  ,Rogueside  ,,,,,,,
59075,Hidden Through Time 2: Myths & Magic,iOS,N/A,Adventure,Unknown  ,Rogueside  ,,,,,,,
59076,High on Life,XS,N/A,Shooter,Unknown  ,Squanch Games  ,,,,,,,
59077,High on Life,XOne,N/A,Shooter,Unknown  ,Squanch Games  ,,,,,,,
59078,High on Life,PC,N/A,Shooter,Unknown  ,Squanch Games  ,,,,,,,
59079,High On Life,All,1922,Shooter,Squanch Games  ,Squanch Games  ,,,,,,,
59080,Higurashi no Naku Koro ni Hou,PS4,2019,Visual Novel,Entergram  ,07th Expansion  ,,,,,,,
59081,Hikki Girls,PC,N/A,Puzzle,Unknown  ,Unknown  ,,,,,,,
59082,HIllbilly Doomsday,PC,N/A,Action,Unknown  ,Sometimes You  ,,,,,,,
59083,HIllbilly Doomsday,NS,N/A,Action,Unknown  ,Sometimes You  ,,,,,,,
59084,HIllbilly Doomsday,XOne,N/A,Action,Unknown  ,Sometimes You  ,,,,,,,
59085,HIllbilly Doomsday,XS,N/A,Action,Unknown  ,Sometimes You  ,,,,,,,
59086,Hindsight,XS,N/A,Adventure,Unknown  ,Team Hindsight  ,,,,,,,
59087,Hindsight,XOne,N/A,Adventure,Unknown  ,Team Hindsight  ,,,,,,,
59088,Hindsight,PS5,N/A,Adventure,Unknown  ,Team Hindsight  ,,,,,,,
59089,Hindsight,PS4,N/A,Adventure,Unknown  ,Team Hindsight  ,,,,,,,
59090,Hindsight,PC,N/A,Adventure,Unknown  ,Team Hindsight  ,,,,,,,
59091,Hindsight,NS,N/A,Adventure,Unknown  ,Team Hindsight  ,,,,,,,
59092,Hiragana Pixel Party,NS,2017,Music,Springloaded  ,Springloaded  ,,,,,,,
59093,HIS (Heroes In the Sky),PC,2015,Simulation,GameUS Inc.  ,GameUS Inc.  ,,,,,,,
59094,Hitchhiker,XOne,N/A,Adventure,Unknown  ,Mad About Pandas  ,,,,,,,
59095,Hitchhiker,PS4,N/A,Adventure,Unknown  ,Mad About Pandas  ,,,,,,,
59096,Hitchhiker,PC,N/A,Adventure,Unknown  ,Mad About Pandas  ,,,,,,,
59097,Hitchhiker,NS,N/A,Adventure,Unknown  ,Mad About Pandas  ,,,,,,,
59098,Hitman 2,PC,2018,Action-Adventure,Warner Bros. Interactive Entertainment  ,IO Interactive  ,,,,,,,
59099,Hitman 3,PS5,2021,Shooter,IO Interactive  ,IO Interactive  ,,,,,,,
59100,Hitman 3,XS,2021,Action-Adventure,IO Interactive  ,IO Interactive  ,,,,,,,
59101,Hitman 3,XOne,2021,Action-Adventure,IO Interactive  ,IO Interactive  ,,,,,,,
59102,Hitman 3,PS4,2021,Action-Adventure,IO Interactive  ,IO Interactive  ,,,,,,,
59103,Hitman 3,PC,2021,Action-Adventure,IO Interactive  ,IO Interactive  ,,,,,,,
59104,Hitman HD Enhanced Collection,PS4,2019,Action,IO Interactive  ,IO Interactive  ,,,,,,,
59105,Hitman HD Enhanced Collection,XOne,2019,Action,IO Interactive  ,IO Interactive  ,,,,,,,
59106,HIVE JUMP,WiiU,N/A,Action,Unknown  ,TBD  ,,,,,,,
59107,Hoa,XS,N/A,Platform,Unknown  ,Skrollcat Studio  ,,,,,,,
59108,Hoa,XOne,N/A,Platform,Unknown  ,Skrollcat Studio  ,,,,,,,
59109,Hoa,PS5,N/A,Platform,Unknown  ,Skrollcat Studio  ,,,,,,,
59110,Hoa,PS4,N/A,Platform,Unknown  ,Skrollcat Studio  ,,,,,,,
59111,Hoa,PC,N/A,Platform,Unknown  ,Skrollcat Studio  ,,,,,,,
59112,Hoa,NS,N/A,Platform,Unknown  ,Skrollcat Studio  ,,,,,,,
59113,Hob: The Definitive Edition,NS,2019,Platform,Perfect World  ,Runic Games  ,,,,,,,
59114,Hogwarts Legacy,PS5,2021,Action,Warner Bros. Interactive Entertainment  ,Avalanche Studios  ,,,,,,,
59115,Hogwarts Legacy,XS,2021,Role-Playing,Warner Bros. Interactive Entertainment  ,Avalanche Software  ,,,,,,,
59116,Hogwarts Legacy,XOne,2021,Role-Playing,Warner Bros. Interactive Entertainment  ,Avalanche Software  ,,,,,,,
59117,Hogwarts Legacy,PS4,2021,Role-Playing,Warner Bros. Interactive Entertainment  ,Avalanche Software  ,,,,,,,
59118,Hogwarts Legacy,PC,2021,Role-Playing,Warner Bros. Interactive Entertainment  ,Avalanche Software  ,,,,,,,
59119,Hogwarts Legacy,NS,N/A,Role-Playing,Unknown  ,Avalanche Software  ,,,,,,,
59120,Hollow,NS,2018,Adventure,Forever Entertainment S.A.  ,MMEU  ,,,,,,,
59121,Hollow Cocoon,PC,N/A,Adventure,Unknown  ,NAYUTA STUDIO  ,,,,,,,
59122,Hollow Knight,PS4,2018,Action-Adventure,Team Cherry  ,Team Cherry  ,,,,,,,
59123,Hollow Knight: Silksong,NS,2020,Action-Adventure,Team Cherry  ,Team Cherry  ,,,,,,,
59124,Hollow Knight: Silksong,PC,2020,Action-Adventure,Team Cherry  ,Team Cherry  ,,,,,,,
59125,Hollow Knight: Silksong,XS,N/A,Action-Adventure,Unknown  ,Team Cherry  ,,,,,,,
59126,Hollow Knight: Silksong,PS5,N/A,Action-Adventure,Unknown  ,Team Cherry  ,,,,,,,
59127,Hollow Knight: Silksong,PS4,N/A,Action-Adventure,Unknown  ,Team Cherry  ,,,,,,,
59128,Holy Diver,NES,N/A,Platform,Unknown  ,Irem Software Engineering  ,,,,,,,
59129,Holy Potatoes! A Weapon Shop?!,PS4,N/A,Simulation,Unknown  ,Daylight Studios  ,,,,,,,
59130,Holy Potatoes! A Weapon Shop?!,NS,N/A,Simulation,Unknown  ,Daylight Studios  ,,,,,,,
59131,Holyday City: Reloaded,PC,2017,Simulation,Holyday Studios  ,Holyday Studios  ,,,,,,,
59132,Home Safety Hotline,XS,N/A,Simulation,Unknown  ,Night Signal Entertainment  ,,,,,,,
59133,Home Safety Hotline,XOne,N/A,Simulation,Unknown  ,Night Signal Entertainment  ,,,,,,,
59134,Home Safety Hotline,PS5,N/A,Simulation,Unknown  ,Night Signal Entertainment  ,,,,,,,
59135,Home Safety Hotline,PS4,N/A,Simulation,Unknown  ,Night Signal Entertainment  ,,,,,,,
59136,Home Safety Hotline,PC,N/A,Simulation,Unknown  ,Night Signal Entertainment  ,,,,,,,
59137,Home Safety Hotline,NS,N/A,Simulation,Unknown  ,Night Signal Entertainment  ,,,,,,,
59138,Home Sweet Home (2017),PC,2017,Adventure,"YGGDRAZIL GROUP CO.,LTD  ","YGGDRAZIL GROUP CO.,LTD  ",,,,,,,
59139,Home Sweet Home (2017),XOne,2018,Adventure,Mastiff  ,"YGGDRAZIL GROUP CO.,LTD  ",,,,,,,
59140,Homeworld 3,PC,1923,Strategy,Gearbox Software  ,Blackbird Interactive  ,,,,,,,
59141,Honey Select,PC,N/A,Misc,Unknown  ,Illusion  ,,,,,,,
59142,Honkai: Star Rail,PS5,1923,Role-Playing,miHoYo  ,miHoYo  ,,,,,,,
59143,Honkai: Star Rail,PC,N/A,Role-Playing,Unknown  ,miHoYo  ,,,,,,,
59144,Hood: Outlaws & Legends,XS,N/A,Action-Adventure,Unknown  ,Sumo Digital  ,,,,,,,
59145,Hood: Outlaws & Legends,XOne,N/A,Action-Adventure,Unknown  ,Sumo Digital  ,,,,,,,
59146,Hood: Outlaws & Legends,PS5,N/A,Action-Adventure,Unknown  ,Sumo Digital  ,,,,,,,
59147,Hood: Outlaws & Legends,PS4,N/A,Action-Adventure,Unknown  ,Sumo Digital  ,,,,,,,
59148,Hood: Outlaws & Legends,PC,N/A,Action-Adventure,Unknown  ,Sumo Digital  ,,,,,,,
59149,Horizon Call of the Mountain,PS5,N/A,Action-Adventure,Unknown  ,Firesprite  ,,,,,,,
59150,Horizon Chase 2,iOS,N/A,Racing,Unknown  ,Aquiris Game Studio  ,,,,,,,
59151,Horizon Chase Turbo,PS4,2018,Racing,AQUIRIS  ,Aquiris Game Studio  ,,,,,,,
59152,Horizon Chase Turbo,XOne,2018,Racing,AQUIRIS  ,Aquiris Game Studio  ,,,,,,,
59153,Horizon Chase Turbo,PC,2018,Racing,AQUIRIS  ,Aquiris Game Studio  ,,,,,,,
59154,Horizon Chase Turbo,NS,2018,Racing,AQUIRIS  ,Aquiris Game Studio  ,,,,,,,
59155,Horizon Forbidden West: Burning Shores,PS5,N/A,Action-Adventure,Unknown  ,Guerrilla Games  ,,,,,,,
59156,Horizon Shift,PC,2015,Shooter,Kiss  ,Flump Studios  ,,,,,,,
59157,Horizon Zero Dawn Remastered,PS5,N/A,Action-Adventure,Unknown  ,Guerrilla Games  ,,,,,,,
59158,Horizon Zero Dawn Remastered,PC,N/A,Action-Adventure,Unknown  ,Guerrilla Games  ,,,,,,,
59159,Horizon: Forbidden West,PS5,1922,Action-Adventure,Sony Interactive Entertainment  ,Guerrilla Games  ,,,,,,,
59160,Horizon: Forbidden West,PS4,1922,Action-Adventure,Sony Interactive Entertainment  ,Guerrilla Games  ,,,,,,,
59161,Horizon: Forbidden West Complete Edition,PC,1924,Action-Adventure,PlayStation Publishing LLC  ,Guerrilla Games  ,,,,,,,
59162,Horror Hospital,PC,2017,Misc,KNP  ,KNP  ,,,,,,,
59163,Horror Stories,WiiU,2019,Puzzle,VADIM GAFTON  ,RandomSpin  ,,,,,,,
59164,Horse Racing,Int,1980,Sports,Mattel Electronics  ,APh Technological Consulting  ,,,,,,,
59165,Hot Lava,Linux,2020,Platform,Klei Entertainment  ,Klei Entertainment  ,,,,,,,
59166,Hot Lava,PC,2020,Platform,Klei Entertainment  ,Klei Entertainment  ,,,,,,,
59167,Hot Redheads,PC,N/A,Puzzle,Unknown  ,Unknown  ,,,,,,,
59168,Hot Shots Tennis,PS4,2016,Sports,Sony Interactive Entertainment  ,Clap Hanz  ,,,,,,,
59169,Hot Wheels Unleashed 2: Turbocharged,XS,N/A,Racing,Unknown  ,Milestone S.r.l.  ,,,,,,,
59170,Hot Wheels Unleashed 2: Turbocharged,XOne,N/A,Racing,Unknown  ,Milestone S.r.l.  ,,,,,,,
59171,Hot Wheels Unleashed 2: Turbocharged,PS5,N/A,Racing,Unknown  ,Milestone S.r.l.  ,,,,,,,
59172,Hot Wheels Unleashed 2: Turbocharged,PS4,N/A,Racing,Unknown  ,Milestone S.r.l.  ,,,,,,,
59173,Hot Wheels Unleashed 2: Turbocharged,PC,N/A,Racing,Unknown  ,Milestone S.r.l.  ,,,,,,,
59174,Hot Wheels Unleashed 2: Turbocharged,NS,N/A,Racing,Unknown  ,Milestone S.r.l.  ,,,,,,,
59175,Hot Wheels: Rift Rally,PS5,N/A,Racing,Unknown  ,Velan Studios  ,,,,,,,
59176,Hot Wheels: Rift Rally,PS4,N/A,Racing,Unknown  ,Velan Studios  ,,,,,,,
59177,Hot Wheels: Rift Rally,PC,N/A,Racing,Unknown  ,Velan Studios  ,,,,,,,
59178,Hotel Barcelona,XS,N/A,Action,Unknown  ,White Owls  ,,,,,,,
59179,Hotel Barcelona,PS5,N/A,Action,Unknown  ,White Owls  ,,,,,,,
59180,Hotel Barcelona,PC,N/A,Action,Unknown  ,White Owls  ,,,,,,,
59181,Hotel Mario,CDi,1994,Puzzle,Philips Interactive Media  ,Philips Fantasy Factory  ,,,,,,,
59182,Hototogisu Tairan 1553: Ryuuko Aiutsu,NS,N/A,Strategy,Unknown  ,Granzella  ,,,,,,,
59183,Hotshot Racing,NS,N/A,Racing,Unknown  ,Lucky Mountain Games  ,,,,,,,
59184,House Flipper 2,XS,N/A,Simulation,Unknown  ,Frozen District  ,,,,,,,
59185,House Flipper 2,PS5,N/A,Simulation,Unknown  ,Frozen District  ,,,,,,,
59186,House Flipper 2,PC,N/A,Simulation,Unknown  ,Frozen District  ,,,,,,,
59187,Hover Force,Int,1986,Shooter,INTV Corporation  ,Realtime Associates  ,,,,,,,
59188,Hue,PSV,N/A,Platform,Unknown  ,Fiddlesticks  ,,,,,,,
59189,Hue,NS,N/A,Platform,Unknown  ,Fiddlesticks  ,,,,,,,
59190,Hue,XOne,N/A,Platform,Unknown  ,Fiddlesticks  ,,,,,,,
59191,Hue,PS4,N/A,Platform,Unknown  ,Fiddlesticks  ,,,,,,,
59192,Hulu,NS,2017,Misc,Hulu  ,Hulu  ,,,,,,,
59193,Human Fall Flat 2,PC,N/A,Puzzle,Unknown  ,No Brakes Games  ,,,,,,,
59194,Human Resource Machine,NS,2017,Puzzle,Tomorrow Corporation  ,Tomorrow Corporation  ,,,,,,,
59195,Human: Fall Flat,NS,2017,Platform,Curve Digital  ,No Brakes Games  ,,,,,,,
59196,Human: Fall Flat,XOne,2017,Puzzle,Curve Digital  ,No Brakes Games  ,,,,,,,
59197,Humanity,PS5,N/A,Puzzle,Unknown  ,tha ltd.  ,,,,,,,
59198,Humanity,PS4,N/A,Puzzle,Unknown  ,tha ltd.  ,,,,,,,
59199,Humanity,PC,N/A,Puzzle,Unknown  ,tha ltd.  ,,,,,,,
59200,Humanity Asset,PC,N/A,Platform,Unknown  ,Browny Application  ,,,,,,,
59201,Humankind,PC,2020,Strategy,Sega  ,Amplitude Studios  ,,,,,,,
59202,Hunt: Showdown,XOne,2019,Shooter,Crytek  ,Crytek  ,,,,,,,
59203,Hunt: Showdown,PS4,2020,Shooter,Crytek  ,Crytek  ,,,,,,,
59204,Hunt: Showdown,XS,N/A,Shooter,Unknown  ,Crytek  ,,,,,,,
59205,Hunt: Showdown,PS5,N/A,Shooter,Unknown  ,Crytek  ,,,,,,,
59206,Hunt: Showdown 1896,PC,N/A,Shooter,Unknown  ,Crytek  ,,,,,,,
59207,Hunt: Showdown 1896,PS5,N/A,Shooter,Unknown  ,Crytek  ,,,,,,,
59208,Hunt: Showdown 1896,XS,N/A,Shooter,Unknown  ,Crytek  ,,,,,,,
59209,Huntdown,NS,2018,Action,Coffee Stain Studios  ,Easy Trigger Games  ,,,,,,,
59210,HunterxHunter NenxImpact,PS5,N/A,Fighting,Unknown  ,Eighting  ,,,,,,,
59211,HunterxHunter NenxImpact,PC,N/A,Fighting,Unknown  ,Eighting  ,,,,,,,
59212,HunterxHunter NenxImpact,NS,N/A,Fighting,Unknown  ,Eighting  ,,,,,,,
59213,Hustle Kings,PS4,2015,Sports,Sony Computer Entertainment  ,EPOS Game Studios  ,,,,,,,
59214,HYPER DEMON,PC,N/A,Shooter,Unknown  ,Sorath  ,,,,,,,
59215,Hyper Light Breaker,PC,N/A,Action-Adventure,Unknown  ,Heart Machine  ,,,,,,,
59216,Hyper Light Drifter - Special Edition,NS,2018,Role-Playing,Abylight  ,Heart Machine  ,,,,,,,
59217,Hyper Scape,XOne,2020,Shooter,Ubisoft  ,Ubisoft Montreal  ,,,,,,,
59218,Hyper Scape,PS4,2020,Shooter,Ubisoft  ,Ubisoft Montreal  ,,,,,,,
59219,Hyper Scape,PC,2020,Shooter,Ubisoft  ,Ubisoft Montreal  ,,,,,,,
59220,HyperBrawl Tournament,XOne,N/A,Sports,Unknown  ,Milky Tea  ,,,,,,,
59221,HyperBrawl Tournament,PS4,N/A,Sports,Unknown  ,Milky Tea  ,,,,,,,
59222,HyperBrawl Tournament,PC,N/A,Sports,Unknown  ,Milky Tea  ,,,,,,,
59223,HyperBrawl Tournament,NS,N/A,Sports,Unknown  ,Milky Tea  ,,,,,,,
59224,Hypercharge: Unboxed,PC,2020,Shooter,Digital Cybercherries  ,Digital Cybercherries  ,,,,,,,
59225,Hypercharge: Unboxed,NS,2020,Shooter,Digital Cybercherries  ,Digital Cybercherries  ,,,,,,,
59226,Hypercharge: Unboxed,XS,N/A,Shooter,Unknown  ,Digital Cybercherries  ,,,,,,,
59227,Hypercharge: Unboxed,XOne,N/A,Shooter,Unknown  ,Digital Cybercherries  ,,,,,,,
59228,Hyperlight Ultimate,NS,2019,Action,Unknown  ,CatfishBlues Games  ,,,,,,,
59229,Hytale,PC,2020,Role-Playing,Hypixel Studios  ,Hypixel Studios  ,,,,,,,
59230,I Am Bread,XOne,2017,Simulation,Bossa Studios  ,Bossa Studios  ,,,,,,,
59231,I Am Dead,PC,2020,Adventure,Annapurna Interactive  ,Hollow Ponds  ,,,,,,,
59232,I Am Dead,NS,2020,Adventure,Annapurna Interactive  ,Hollow Ponds  ,,,,,,,
59233,I Am Dead,XS,N/A,Adventure,Unknown  ,Hollow Ponds  ,,,,,,,
59234,I Am Dead,XOne,N/A,Adventure,Unknown  ,Hollow Ponds  ,,,,,,,
59235,I Am Dead,PS5,N/A,Adventure,Unknown  ,Hollow Ponds  ,,,,,,,
59236,I Am Dead,PS4,N/A,Adventure,Unknown  ,Hollow Ponds  ,,,,,,,
59237,I Am Fish,XS,N/A,Adventure,Unknown  ,Bossa Studios  ,,,,,,,
59238,I Am Fish,XOne,N/A,Adventure,Unknown  ,Bossa Studios  ,,,,,,,
59239,I Am Fish,PC,N/A,Adventure,Unknown  ,Bossa Studios  ,,,,,,,
59240,I Am Your Beast,PC,N/A,Shooter,Unknown  ,Strange Scaffold  ,,,,,,,
59241,I and Me,NS,2017,Action,Ratalaika Games  ,Wish Fang  ,,,,,,,
59242,I C REDD,WiiU,2017,Strategy,RCMADIAX  ,RCMADIAX  ,,,,,,,
59243,I Expect You to Die 2,PS4,N/A,Puzzle,Unknown  ,Schell Games  ,,,,,,,
59244,I Expect You to Die 2,PC,N/A,Puzzle,Unknown  ,Schell Games  ,,,,,,,
59245,I Expect You To Die 3: Cog in the Machine,PC,N/A,Puzzle,Unknown  ,Schell Games  ,,,,,,,
59246,I Saw Black Clouds,XS,N/A,Adventure,Unknown  ,Ghost Dog Films  ,,,,,,,
59247,I Saw Black Clouds,XOne,N/A,Adventure,Unknown  ,Ghost Dog Films  ,,,,,,,
59248,I Saw Black Clouds,PS5,N/A,Adventure,Unknown  ,Ghost Dog Films  ,,,,,,,
59249,I Saw Black Clouds,PS4,N/A,Adventure,Unknown  ,Ghost Dog Films  ,,,,,,,
59250,I Saw Black Clouds,PC,N/A,Adventure,Unknown  ,Ghost Dog Films  ,,,,,,,
59251,I Saw Black Clouds,NS,N/A,Adventure,Unknown  ,Ghost Dog Films  ,,,,,,,
59252,"I, Zombie",NS,2018,Puzzle,Awesome Games Studio  ,Awesome Games Studio  ,,,,,,,
59253,Ice Age: Scrat's Nutty Adventure,XOne,2019,Platform,Bandai Namco Entertainment  ,Just Add Water  ,,,,,,,
59254,Ice Age: Scrat's Nutty Adventure,PS4,2019,Platform,Bandai Namco Entertainment  ,Just Add Water  ,,,,,,,
59255,Ice Age: Scrat's Nutty Adventure,NS,2019,Platform,Bandai Namco Entertainment  ,Just Add Water  ,,,,,,,
59256,Ice Age: Scrat's Nutty Adventure,PC,2019,Platform,Bandai Namco Entertainment  ,Just Add Water  ,,,,,,,
59257,Ice Trek,Int,1983,Action,Imagic  ,Imagic  ,,,,,,,
59258,Icewind Dale: Enhanced Edition,XOne,2019,Role-Playing,Atari  ,Overhaul Games  ,,,,,,,
59259,Icewind Dale: Enhanced Edition,PS4,2019,Role-Playing,Atari  ,Overhaul Games  ,,,,,,,
59260,Icewind Dale: Enhanced Edition,NS,2019,Role-Playing,Atari  ,Overhaul Games  ,,,,,,,
59261,Iconoclasts,PSV,2018,Action-Adventure,Bifrost Entertainment  ,Joakim Sandberg  ,,,,,,,
59262,Iconoclasts,PS4,2018,Action-Adventure,Bifrost Entertainment  ,Joakim Sandberg  ,,,,,,,
59263,Iconoclasts,PC,2018,Action-Adventure,Bifrost Entertainment  ,Joakim Sandberg  ,9.5,,,,,,
59264,Idol Showdown,PC,N/A,Fighting,Unknown  ,Besto Game Team  ,,,,,,,
59265,If My Heart Had Wings -Flight Diary-,PC,2019,Visual Novel,MoeNovel  ,MoeNovel  ,,,,,,,
